,Unnamed: 0,imdb_id,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,tags,youtube_id,split
1976,2879,tt0320661,movie,Kingdom of Heaven,Kingdom of Heaven,0,2005,\N,144,"Action,Adventure,Drama","murder, anti war, violence, horror, action, romantic, historical",moNH4N44D28,val
1977,2880,tt0320691,movie,Underworld,Underworld,0,2003,\N,121,"Action,Fantasy,Thriller","dark, fantasy, gothic, murder, paranormal, violence, cult, revenge, flashback, action, romantic",l-iUbV83UZc,train
1978,2882,tt0322259,movie,2 Fast 2 Furious,2 Fast 2 Furious,0,2003,\N,107,"Action,Adventure,Crime","cult, murder",jS8S-fLXv7s,train
1979,2886,tt0323250,video,Mike's New Car,Mike's New Car,0,2002,\N,4,"Animation,Comedy,Family",psychedelic,13WMAsV3tqM,train
1980,2889,tt0324127,movie,Suspect Zero,Suspect Zero,0,2004,\N,99,"Crime,Horror,Mystery","paranormal, violence, murder, flashback",8tinEJ0bKbk,train
1981,2890,tt0324133,movie,Swimming Pool,Swimming Pool,0,2003,\N,102,"Crime,Drama,Mystery","pornographic, cruelty, murder, dramatic, flashback, psychedelic, plot twist",j7T7YZF3MjQ,train
1982,2891,tt0324554,movie,Wicker Park,Wicker Park,0,2004,\N,114,"Drama,Mystery,Romance","romantic, neo noir, flashback",jIGx_ZH8-vY,val
1983,2893,tt0325055,movie,Sylvia,Sylvia,0,2003,\N,110,"Biography,Drama,Romance","romantic, autobiographical",Q3-ZHiMOZxk,train
1984,2895,tt0325537,movie,Head of State,Head of State,0,2003,\N,95,Comedy,"satire, entertaining",UT6ARbhTjiU,val
1985,2896,tt0325703,movie,Lara Croft Tomb Raider: The Cradle of Life,Lara Croft Tomb Raider: The Cradle of Life,0,2003,\N,117,"Action,Adventure,Fantasy","paranormal, cult, action, boring, violence",bl6RmDopq-0,train
1986,2897,tt0325805,movie,Matchstick Men,Matchstick Men,0,2003,\N,116,"Comedy,Crime,Drama","comedy, murder, dramatic, psychedelic, romantic, suspenseful",egUcqj6VXAg,train
1987,2898,tt0325980,movie,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,0,2003,\N,143,"Action,Adventure,Fantasy","comedy, fantasy, suspenseful, mystery, cult, historical fiction, insanity, action, humor, romantic, revenge, entertaining",0Z1XpfbuZOA,train
1988,2899,tt0326208,movie,Stander,Stander,0,2003,\N,111,"Action,Biography,Crime",murder,r04uE3aKkmY,test
1989,2901,tt0326769,movie,Biker Boyz,Biker Boyz,0,2003,\N,110,"Action,Drama",action,rUVfKb_emfk,test
1990,2902,tt0326905,movie,The Great Raid,The Great Raid,0,2005,\N,132,"Action,Drama,War","realism, violence, inspiring, murder, flashback",eFBjj7wmL4E,train
1991,2903,tt0327056,movie,Mystic River,Mystic River,0,2003,\N,138,"Crime,Drama,Mystery","dark, mystery, murder, dramatic, violence, flashback, revenge",6kiCrW4W2So,train
1992,2904,tt0327084,movie,Over the Hedge,Over the Hedge,0,2006,\N,83,"Adventure,Animation,Comedy",entertaining,BE77igZczlI,train
1993,2905,tt0327437,movie,Around the World in 80 Days,Around the World in 80 Days,0,2004,\N,120,"Action,Adventure,Comedy","bleak, violence, humor, sci-fi",B7YBmrxnMVU,train
1994,2906,tt0327554,movie,Catwoman,Catwoman,0,2004,\N,104,"Action,Crime,Fantasy","good versus evil, paranormal, revenge, murder",ePgLOVNMSTo,train
1995,2907,tt0327597,movie,Coraline,Coraline,0,2009,\N,100,"Animation,Drama,Family","dark, fantasy, boring, depressing, gothic, whimsical, cult, horror, alternate reality, psychedelic, storytelling",XvCdAEF2rOU,train
1996,2908,tt0327679,movie,Ella Enchanted,Ella Enchanted,0,2004,\N,96,"Comedy,Family,Fantasy","violence, action, feel-good, fantasy, comic",RdwLCHdY4lQ,train
1997,2909,tt0327919,movie,I Am David,I Am David,0,2003,\N,90,"Adventure,Drama","violence, murder, romantic, flashback",B-RNSen4QCo,test
1998,2910,tt0328107,movie,Man on Fire,Man on Fire,0,2004,\N,146,"Action,Crime,Drama","neo noir, murder, violence, action, romantic, tragedy, revenge",Ckgn8LAk7HA,train
1999,2911,tt0328589,movie,Under the Tuscan Sun,Under the Tuscan Sun,0,2003,\N,113,"Comedy,Drama,Romance","comedy, realism, romantic",vdJGMZDY0-8,train
2000,2912,tt0328828,movie,American Wedding,American Wedding,0,2003,\N,96,Comedy,"cult, humor, comedy, adult comedy",YmIIHsPa2F8,train
2001,2913,tt0328880,movie,Brother Bear,Brother Bear,0,2003,\N,85,"Adventure,Animation,Comedy","revenge, satire",B80VKbxZs6E,train
2002,2914,tt0329028,movie,Dumb and Dumberer: When Harry Met Lloyd,Dumb and Dumberer: When Harry Met Lloyd,0,2003,\N,85,Comedy,"entertaining, stupid",tdjX8Voj5vI,train
2003,2915,tt0329101,movie,Freddy vs. Jason,Freddy vs. Jason,0,2003,\N,97,"Action,Horror","murder, cult, horror, alternate reality, violence, flashback, insanity, humor, revenge",1Pryd-FFJy8,val
2004,2916,tt0329575,movie,Seabiscuit,Seabiscuit,0,2003,\N,140,"Drama,History,Sport","inspiring, dramatic, depressing, realism, storytelling",8fnYdEGeXbM,test
2005,2917,tt0329691,movie,Torque,Torque,0,2004,\N,84,"Action,Comedy,Crime","revenge, comedy, murder",olxto6CgFPo,train
2006,2918,tt0329717,movie,Hollywood Homicide,Hollywood Homicide,0,2003,\N,116,"Action,Comedy,Crime","paranormal, violence, humor, murder",pWuXwMQVpGA,train
2007,2920,tt0329774,movie,xXx: State of the Union,xXx: State of the Union,0,2005,\N,101,"Action,Adventure,Crime","violence, humor, action, murder",TS8Pl4tsJGQ,train
2008,2922,tt0330373,movie,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,0,2005,\N,157,"Adventure,Family,Fantasy","dark, fantasy, gothic, murder, cult, flashback, good versus evil, insanity, revenge, entertaining",RwJlOdtoHRE,train
2009,2923,tt0331468,movie,Cold Creek Manor,Cold Creek Manor,0,2003,\N,118,"Drama,Mystery,Thriller","murder, home movie",EUKuySo1mzs,val
2010,2924,tt0331632,movie,Scooby-Doo 2: Monsters Unleashed,Scooby-Doo 2: Monsters Unleashed,0,2004,\N,93,"Adventure,Comedy,Family","good versus evil, psychedelic, horror, flashback",b-mArPr_Txg,train
2011,2925,tt0331811,movie,11:14,11:14,0,2003,\N,86,"Comedy,Crime,Drama","mystery, violence, comedy, murder, flashback",laoWFpmXR3o,train
2012,2926,tt0331953,movie,Club Dread,Club Dread,0,2004,\N,104,"Comedy,Horror,Mystery","cult, murder, violence, flashback",NAsNBX3cTGY,train
2013,2927,tt0332375,movie,Saved!,Saved!,0,2004,\N,92,"Comedy,Drama","romantic, humor, satire",CIgFQqfNGF4,test
2014,2928,tt0332452,movie,Troy,Troy,0,2004,\N,163,"Drama,History","boring, violence, action, romantic, tragedy, revenge, historical",enJYNuWBJ9g,train
2015,2929,tt0332658,movie,Intermission,Intermission,0,2003,\N,105,"Comedy,Crime,Drama","violence, comedy, murder, romantic, flashback",x1X_5yCgTAc,val
2016,2930,tt0333766,movie,Garden State,Garden State,0,2004,\N,102,"Comedy,Drama,Romance","psychological, realism, cult, atmospheric, psychedelic, autobiographical, romantic, entertaining, storytelling, home movie",KPMcCPayUtE,val
2017,2931,tt0333780,movie,"Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde",0,2003,\N,95,Comedy,stupid,cM24YciFuEk,train
2018,2933,tt0335119,movie,Girl with a Pearl Earring,Girl with a Pearl Earring,0,2003,\N,100,"Biography,Drama,Romance","dramatic, boring, historical, sentimental",lJeOIpxUZHk,train
2019,2934,tt0335266,movie,Lost in Translation,Lost in Translation,0,2003,\N,102,"Comedy,Drama","boring, depressing, realism, atmospheric, satire, romantic, entertaining",6OHMAyuLD-M,train
2020,2935,tt0335438,movie,Starsky & Hutch,Starsky & Hutch,0,2004,\N,101,"Comedy,Crime","comedy, murder, bleak, violence, humor, entertaining",WOaQnm1GrUA,train
2021,2936,tt0335559,movie,Win a Date with Tad Hamilton!,Win a Date with Tad Hamilton!,0,2004,\N,96,"Comedy,Romance","romantic, comedy, cute, entertaining",GbcH9KCN4Xk,train
2022,2937,tt0335563,movie,Wonderland,Wonderland,0,2003,\N,104,"Crime,Drama,Mystery","revenge, cruelty, murder, violence, flashback",ldm_fEtccrU,test
2023,2938,tt0337563,movie,13 Going on 30,13 Going on 30,0,2004,\N,98,"Comedy,Fantasy,Romance","romantic, comedy, feel-good, prank",_vQwubLmHEc,test
2024,2939,tt0337579,movie,Barbershop 2: Back in Business,Barbershop 2: Back in Business,0,2004,\N,106,"Comedy,Drama","blaxploitation, flashback",8YSs8Lzb6FI,test
2025,2940,tt0337741,movie,Something's Gotta Give,Something's Gotta Give,0,2003,\N,128,"Comedy,Drama,Romance","comedy, boring, romantic, flashback",1cDGFcCpafM,train
2026,2942,tt0337876,movie,Birth,Birth,0,2004,\N,100,"Drama,Fantasy,Mystery","mystery, flashback",45XkLq8DhpA,train
2027,2943,tt0337909,movie,Calendar Girls,Calendar Girls,0,2003,\N,108,"Comedy,Drama",dramatic,dXjjQPlctd0,train
2028,2944,tt0337921,movie,Cellular,Cellular,0,2004,\N,94,"Action,Crime,Thriller","mystery, murder, violence, action, claustrophobic, suspenseful",7DKQh59_yCo,train
2029,2946,tt0337978,movie,Live Free or Die Hard,Live Free or Die Hard,0,2007,\N,128,"Action,Thriller","comedy, boring, murder, cult, violence, psychedelic, action, suspenseful",oZJl2hlYFCc,val
2030,2947,tt0338013,movie,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,0,2004,\N,108,"Drama,Romance,Sci-Fi","comedy, fantasy, psychological, dramatic, cult, alternate reality, thought-provoking, flashback, clever, feel-good, psychedelic, philosophical, brainwashing, romantic, entertaining, sentimental",xItkiEbPvQw,train
2031,2948,tt0338096,movie,Dirty Dancing: Havana Nights,Dirty Dancing: Havana Nights,0,2004,\N,86,"Drama,Music,Romance",romantic,LBGEbEqQAsY,test
2032,2949,tt0338325,movie,Paparazzi,Paparazzi,0,2004,\N,84,"Action,Crime,Drama","revenge, murder",UBR2eVcsexc,train
2033,2950,tt0338337,movie,Paycheck,Paycheck,0,2003,\N,119,"Action,Mystery,Sci-Fi","neo noir, murder, revenge, flashback, romantic, suspenseful, sci-fi",uw7_Wi90G_I,test
2034,2951,tt0338459,movie,Spy Kids 3: Game Over,Spy Kids 3: Game Over,0,2003,\N,84,"Action,Adventure,Comedy","psychedelic, entertaining, violence",mx0lo-xCljA,val
2035,2953,tt0338526,movie,Van Helsing,Van Helsing,0,2004,\N,131,"Action,Adventure,Fantasy","suspenseful, gothic, murder, paranormal, cult, horror, atmospheric, revenge, sci-fi",MgEbcDuFANY,train
2036,2954,tt0339135,movie,In Hell,In Hell,0,2003,\N,98,"Action,Drama,Thriller","revenge, murder, violence",yQ139icQk6E,test
2037,2955,tt0339840,movie,Undead,Undead,0,2003,\N,104,"Action,Comedy,Fantasy","comedy, murder, bleak, cult, violence, flashback",UcJpT2bAbk8,test
2038,2956,tt0340012,movie,Being Julia,Being Julia,0,2004,\N,104,"Comedy,Drama,Romance",revenge,quzIsJq7t08,val
2039,2958,tt0340477,tvMiniSeries,Helen of Troy,Helen of Troy,0,2003,2003,175,"Action,Adventure,Drama","revenge, murder",nJGaws5qPr8,train
2040,2960,tt0340855,movie,Monster,Monster,0,2003,\N,109,"Biography,Crime,Drama","dark, depressing, murder, dramatic, violence, tragedy, romantic",bKmK-IIoqcs,train
2041,2961,tt0342172,movie,Capturing the Friedmans,Capturing the Friedmans,0,2003,\N,107,"Biography,Crime,Documentary","brainwashing, romantic, home movie",DGrD_vVE5bQ,test
2042,2962,tt0342258,movie,Unleashed,Unleashed,0,2005,\N,103,"Action,Crime,Drama","comedy, psychological, cruelty, murder, violence, revenge, flashback, romantic, sadist",AoBkHA7-I84,train
2043,2963,tt0342272,movie,Dear Wendy,Dear Wendy,0,2005,\N,105,"Comedy,Crime,Drama","comedy, boring, murder, allegory, violence, flashback, satire, romantic, storytelling",D1Mh8wJOeg8,train
2044,2964,tt0342735,movie,Manderlay,Manderlay,0,2005,\N,139,Drama,"thought-provoking, melodrama, flashback",fHhdjNZR8FA,train
2045,2965,tt0343135,movie,Along Came Polly,Along Came Polly,0,2004,\N,90,"Comedy,Romance","bleak, comedy, entertaining, storytelling",BTXS-5D_U8k,train
2046,2966,tt0343660,movie,50 First Dates,50 First Dates,0,2004,\N,99,"Comedy,Drama,Romance","comedy, prank, entertaining, romantic, flashback",ErjP5xMTc8I,train
2047,2967,tt0343663,movie,Eros,Eros,0,2004,\N,104,"Drama,Romance",pornographic,UeJufXSoHbw,train
2048,2968,tt0343818,movie,"I, Robot","I, Robot",0,2004,\N,115,"Action,Mystery,Sci-Fi","boring, murder, stupid, thought-provoking, violence, flashback, action, entertaining, sci-fi",afv9lSqilwk,test
2049,2969,tt0345061,movie,Code 46,Code 46,0,2003,\N,93,"Drama,Romance,Sci-Fi","dramatic, sci-fi, boring, home movie",VEDB6DTk3PA,test
2050,2970,tt0345551,movie,Latter Days,Latter Days,0,2003,\N,107,"Comedy,Drama,Romance",romantic,4M77ATX4IXE,train
2051,2971,tt0346156,movie,Sky Captain and the World of Tomorrow,Sky Captain and the World of Tomorrow,0,2004,\N,106,"Action,Adventure,Mystery","boring, neo noir, murder, alternate reality, atmospheric, psychedelic, romantic, sci-fi",nSbPUmJ6-wc,train
2052,2972,tt0346491,movie,Alexander,Alexander,0,2004,\N,175,"Action,Biography,Drama","boring, murder, violence, flashback, psychedelic, action, philosophical, melodrama, tragedy, revenge, historical, queer",WPwTtlx7wQU,train
2053,2973,tt0346578,video,Batman: Mystery of the Batwoman,Batman: Mystery of the Batwoman,0,2003,\N,75,"Action,Animation,Crime","comedy, mystery, gothic, suspenseful, violence, good versus evil, revenge",Qe9evYaBZ9M,train
2054,2975,tt0348124,video,Stitch! The Movie,Stitch! The Movie,0,2003,\N,60,"Adventure,Animation,Comedy",psychedelic,dUr6plz3NHU,test
2055,2976,tt0348150,movie,Superman Returns,Superman Returns,0,2006,\N,154,"Action,Adventure,Sci-Fi","good versus evil, stupid, flashback",6_7kwmJhQzU,train
2056,2977,tt0348333,movie,Waiting...,Waiting...,0,2005,\N,94,Comedy,"revenge, humor, comedy",3IYHPT73mAs,val
2057,2978,tt0348836,movie,Gothika,Gothika,0,2003,\N,98,"Horror,Mystery,Thriller","psychological, neo noir, gothic, murder, paranormal, violence, horror, flashback, insanity, romantic, suspenseful",ETly88e7gzU,train
2058,2979,tt0349205,movie,Cheaper by the Dozen,Cheaper by the Dozen,0,2003,\N,98,"Comedy,Family","prank, flashback",60A-N05Du6s,train
2059,2980,tt0349416,movie,Eulogy,Eulogy,0,2004,\N,91,"Comedy,Drama",comedy,H5UD-dksV4o,train
2060,2981,tt0349467,movie,Freedomland,Freedomland,0,2006,\N,113,"Crime,Drama,Mystery",violence,HdrP-fbJ8pk,train
2061,2982,tt0349683,movie,King Arthur,King Arthur,0,2004,\N,126,"Action,Adventure,Drama","violence, boring, historical, murder, flashback",fqZh1tg_bF4,train
2062,2983,tt0349710,movie,Ladder 49,Ladder 49,0,2004,\N,115,"Action,Drama,Thriller","melodrama, action, flashback",jpU7gzT6CdM,train
2063,2984,tt0349825,movie,Miracle,Miracle,0,2004,\N,135,"Biography,Drama,History",inspiring,X7xfRXGMrDM,test
2064,2985,tt0349889,movie,Unstoppable,Unstoppable,0,2004,\N,96,"Action,Adventure,Drama","psychedelic, suspenseful, murder, violence, flashback",M7RjIDhP4MI,test
2065,2986,tt0349903,movie,Ocean's Twelve,Ocean's Twelve,0,2004,\N,125,"Crime,Thriller","revenge, entertaining",7xkG8QY-PrI,train
2066,2987,tt0350028,movie,Raising Helen,Raising Helen,0,2004,\N,119,"Comedy,Drama,Romance","romantic, cute",022ampc_2gc,test
2067,2989,tt0350258,movie,Ray,Ray,0,2004,\N,152,"Biography,Drama,Music","romantic, historical, flashback",79a5Qzv3b_M,train
2068,2990,tt0351283,movie,Madagascar,Madagascar,0,2005,\N,86,"Adventure,Animation,Comedy","entertaining, psychedelic, humor, comedy",adPvbscBK_8,val
2069,2991,tt0352248,movie,Cinderella Man,Cinderella Man,0,2005,\N,144,"Biography,Drama,Romance","depressing, violence, feel-good, flashback, inspiring, romantic, historical",uaT0nB5EWuY,test
2070,2992,tt0352277,movie,De-Lovely,De-Lovely,0,2004,\N,125,"Biography,Drama,Music","romantic, queer, flashback",sjqQ1c9EJkY,train
2071,2994,tt0353357,movie,Day of Wrath,Day of Wrath,0,2006,\N,109,"Action,Adventure,Crime","cult, suspenseful, murder, violence",MBketACCI-o,val
2072,2995,tt0354766,movie,Never Die Alone,Never Die Alone,0,2004,\N,88,"Action,Crime,Drama","revenge, murder",sCqS_nd2_EY,train
2073,2997,tt0356150,movie,EuroTrip,EuroTrip,0,2004,\N,92,Comedy,"bleak, romantic, fantasy, comedy, stupid",-_Eu0X3B6OM,test
2074,2999,tt0356721,movie,I Heart Huckabees,I Heart Huckabees,0,2004,\N,107,Comedy,"comedy, psychological, adult comedy, whimsical, cult, flashback, absurd, psychedelic, satire, philosophical, entertaining, storytelling",2jqEoioTQDk,train
2075,3000,tt0356910,movie,Mr. & Mrs. Smith,Mr. & Mrs. Smith,0,2005,\N,120,"Action,Comedy,Crime","comedy, mystery, murder, cult, action, romantic, entertaining",vs4lzrRswC8,test
2076,3001,tt0357277,movie,Elektra,Elektra,0,2005,\N,97,"Action,Adventure,Crime","violence, entertaining, flashback",O0HDDJKrxY8,train
2077,3002,tt0357413,movie,Anchorman: The Legend of Ron Burgundy,Anchorman: The Legend of Ron Burgundy,0,2004,\N,94,Comedy,"comedy, stupid, cult, humor, satire, entertaining",NJQ4qEWm9lU,test
2078,3003,tt0357507,movie,Boogeyman,Boogeyman,0,2005,\N,89,"Drama,Horror,Mystery","psychological, flashback",Ys2wjByC3zU,test
2079,3005,tt0358135,movie,Shall We Dance,Shall We Dance?,0,2004,\N,106,"Comedy,Drama,Music","romantic, storytelling, flashback",UGtS3CL-zpo,test
2080,3006,tt0358273,movie,Walk the Line,Walk the Line,0,2005,\N,136,"Biography,Drama,Music","romantic, humor, boring, sentimental",-AFO0rUjXIA,train
2081,3007,tt0358349,movie,Agent Cody Banks 2: Destination London,Agent Cody Banks 2: Destination London,0,2004,\N,100,"Action,Adventure,Comedy",violence,yvjNP8CDiGY,train
2082,3008,tt0359013,movie,Blade: Trinity,Blade: Trinity,0,2004,\N,113,"Action,Horror,Sci-Fi","good versus evil, violence, comedy, gothic",GXdG8YdGp-o,train
2083,3009,tt0360009,movie,Spartan,Spartan,0,2004,\N,106,"Action,Crime,Drama","comedy, mystery, neo noir, murder, violence, intrigue, suspenseful, storytelling",RQ1t27wcu-A,train
2084,3011,tt0360139,movie,Chasing Liberty,Chasing Liberty,0,2004,\N,101,"Comedy,Romance",cute,9tyAA22yuJc,train
2085,3012,tt0360201,movie,Wimbledon,Wimbledon,0,2004,\N,98,"Comedy,Romance,Sport","romantic, entertaining",qEE7ckoCwLg,train
2086,3013,tt0360323,movie,10th & Wolf,10th & Wolf,0,2006,\N,107,"Crime,Drama,Thriller","murder, violence, revenge, flashback, romantic, sadist",12wdi73Kbxk,test
2087,3014,tt0360486,movie,Constantine,Constantine,0,2005,\N,121,"Action,Fantasy,Horror","comedy, fantasy, gothic, murder, paranormal, cult, flashback, good versus evil, psychedelic, storytelling",oU4moy3Wz4c,test
2088,3015,tt0360717,movie,King Kong,King Kong,0,2005,\N,187,"Action,Adventure,Drama","boring, depressing, murder, stupid, melodrama, romantic, sentimental",kARLUzfKAwM,val
2089,3017,tt0361411,movie,Bride & Prejudice,Bride & Prejudice,0,2004,\N,122,"Comedy,Drama,Musical",romantic,nFYwqts1_TI,train
2090,3018,tt0361467,movie,Confessions of a Teenage Drama Queen,Confessions of a Teenage Drama Queen,0,2004,\N,89,"Comedy,Family,Music","dramatic, comedy",OjdHGTBYDsc,train
2091,3019,tt0361596,movie,Fahrenheit 9/11,Fahrenheit 9/11,0,2004,\N,122,"Documentary,Drama,War","dark, comedy, realism, anti war, cult, violence, satire, brainwashing, historical, entertaining",lQm4efsmVGA,train
2092,3020,tt0361620,movie,First Daughter,First Daughter,0,2004,\N,106,"Comedy,Drama,Romance",melodrama,PyQv-dNbTOY,test
2093,3021,tt0361748,movie,Inglourious Basterds,Inglourious Basterds,0,2009,\N,153,"Adventure,Drama,War","comedy, boring, suspenseful, murder, cult, violence, historical fiction, flashback, action, satire, humor, romantic, revenge, alternate history, sadist",KnrRy6kSFF0,train
2094,3023,tt0361862,movie,The Machinist,The Machinist,0,2004,\N,101,"Drama,Thriller","dark, boring, neo noir, murder, depressing, suspenseful, bleak, psychological, cult, mystery, atmospheric, flashback, psychedelic, revenge",eIewPyLoj98,val
2095,3025,tt0362120,movie,Scary Movie 4,Scary Movie 4,0,2006,\N,83,Comedy,"cult, boring, stupid",tRFS_ZNnTyc,train
2096,3026,tt0362165,movie,Son of the Mask,Son of the Mask,0,2005,\N,94,"Comedy,Family,Fantasy","violence, comic",LPiOevW-Hc4,train
2097,3028,tt0362269,movie,Kinsey,Kinsey,0,2004,\N,118,"Biography,Drama,Romance","psychological, queer",ppZwSABxeYE,train
2098,3030,tt0363473,movie,Beyond the Sea,Beyond the Sea,0,2004,\N,118,"Biography,Drama,Music","romantic, flashback",CUkEXzkxItM,train
2099,3031,tt0363547,movie,Dawn of the Dead,Dawn of the Dead,0,2004,\N,101,"Action,Horror","comedy, murder, violence, cult, horror, action, sadist",dX1sCaelqB8,train
2100,3032,tt0363589,movie,Elephant,Elephant,0,2003,\N,81,"Crime,Drama,Thriller","mystery, cruelty, murder, bleak, violence, revenge, sadist",e4dWQSaz3gA,test
2101,3034,tt0363988,movie,Secret Window,Secret Window,0,2004,\N,96,"Drama,Mystery,Thriller","dark, psychological, mystery, murder, cult, violence, flashback, insanity, suspenseful",QboGT3v7c5A,val
